1.90019853E+016 1.48025669E+000 1.58691715E+000 1.56352884E+000
1.92487643E+016 1.47672295E+000 1.58023912E+000 1.55663029E+000
1.94955433E+016 1.47321880E+000 1.57365518E+000 1.54984171E+000
1.97423224E+016 1.46974408E+000 1.56716405E+000 1.54316131E+000
1.99891014E+016 1.46629863E+000 1.56076445E+000 1.53658732E+000
2.02358804E+016 1.46288231E+000 1.55445511E+000 1.53011795E+000
2.04826594E+016 1.45949495E+000 1.54823475E+000 1.52375147E+000
2.07294385E+016 1.45613640E+000 1.54210211E+000 1.51748612E+000
2.09762175E+016 1.45280651E+000 1.53605594E+000 1.51132020E+000
2.12229965E+016 1.44950512E+000 1.53009500E+000 1.50525198E+000
2.14697756E+016 1.44623207E+000 1.52421804E+000 1.49927980E+000
2.17165546E+016 1.44298721E+000 1.51842386E+000 1.49340198E+000
2.19633336E+016 1.43977038E+000 1.51271123E+000 1.48761689E+000
2.22101127E+016 1.43658141E+000 1.50707895E+000 1.48192289E+000
2.24568917E+016 1.43342016E+000 1.50152585E+000 1.47631839E+000
2.27036707E+016 1.43028645E+000 1.49605073E+000 1.47080182E+000
2.29504497E+016 1.42718013E+000 1.49065245E+000 1.46537161E+000
2.31972288E+016 1.42410103E+000 1.48532984E+000 1.46002624E+000
2.34440078E+016 1.42104899E+000 1.48008178E+000 1.45476419E+000
2.36907868E+016 1.41802384E+000 1.47490714E+000 1.44958400E+000
2.39375659E+016 1.41502542E+000 1.46980481E+000 1.44448418E+000
2.41843449E+016 1.41205355E+000 1.46477369E+000 1.43946331E+000
2.44311239E+016 1.40910807E+000 1.45981271E+000 1.43451998E+000
2.46779029E+016 1.40618880E+000 1.45492079E+000 1.42965280E+000
2.49246820E+016 1.40329557E+000 1.45009688E+000 1.42486039E+000
2.51714610E+016 1.40042821E+000 1.44533994E+000 1.42014143E+000
2.54182400E+016 1.39758654E+000 1.44064895E+000 1.41549459E+000
2.56650191E+016 1.39477039E+000 1.43602288E+000 1.41091858E+000
2.59117981E+016 1.39197958E+000 1.43146075E+000 1.40641212E+000
2.61585771E+016 1.38921392E+000 1.42696157E+000 1.40197397E+000
2.64053562E+016 1.38647324E+000 1.42252436E+000 1.39760291E+000
2.66521352E+016 1.38375735E+000 1.41814817E+000 1.39329773E+000
2.68989142E+016 1.38106607E+000 1.41383206E+000 1.38905725E+000
2.71456932E+016 1.37839922E+000 1.40957510E+000 1.38488030E+000
2.73924723E+016 1.37575662E+000 1.40537637E+000 1.38076577E+000
2.76392513E+016 1.37313807E+000 1.40123497E+000 1.37671251E+000
2.78860303E+016 1.37054339E+000 1.39715001E+000 1.37271946E+000
2.81328094E+016 1.36797239E+000 1.39312061E+000 1.36878552E+000
2.83795884E+016 1.36542488E+000 1.38914591E+000 1.36490965E+000
2.86263674E+016 1.36290067E+000 1.38522506E+000 1.36109080E+000
2.88731465E+016 1.36039958E+000 1.38135723E+000 1.35732798E+000
2.91199255E+016 1.35792142E+000 1.37754159E+000 1.35362018E+000
2.93667045E+016 1.35546598E+000 1.37377733E+000 1.34996643E+000
2.96134835E+016 1.35303308E+000 1.37006365E+000 1.34636577E+000
2.98602626E+016 1.35062253E+000 1.36639977E+000 1.34281727E+000
3.01070416E+016 1.34823414E+000 1.36278490E+000 1.33932000E+000
3.03538206E+016 1.34586771E+000 1.35921830E+000 1.33587306E+000
3.06005997E+016 1.34352306E+000 1.35569920E+000 1.33247557E+000
3.08473787E+016 1.34119998E+000 1.35222688E+000 1.32912666E+000
3.10941577E+016 1.33889829E+000 1.34880060E+000 1.32582548E+000
3.13409367E+016 1.33661779E+000 1.34541965E+000 1.32257120E+000
3.15877158E+016 1.33435830E+000 1.34208333E+000 1.31936300E+000
3.18344948E+016 1.33211961E+000 1.33879094E+000 1.31620007E+000
3.20812738E+016 1.32990155E+000 1.33554181E+000 1.31308164E+000
3.23280529E+016 1.32770390E+000 1.33233526E+000 1.31000692E+000
3.25748319E+016 1.32552650E+000 1.32917064E+000 1.30697517E+000
3.28216109E+016 1.32336914E+000 1.32604730E+000 1.30398564E+000
3.30683900E+016 1.32123163E+000 1.32296460E+000 1.30103760E+000
3.33151690E+016 1.31911379E+000 1.31992191E+000 1.29813035E+000
3.35619480E+016 1.31701542E+000 1.31691862E+000 1.29526319E+000
3.38087270E+016 1.31493634E+000 1.31395411E+000 1.29243542E+000
3.40555061E+016 1.31287637E+000 1.31102780E+000 1.28964637E+000
3.43022851E+016 1.31083530E+000 1.30813909E+000 1.28689540E+000
3.45490641E+016 1.30881296E+000 1.30528741E+000 1.28418184E+000
3.47958432E+016 1.30680917E+000 1.30247219E+000 1.28150507E+000
3.50426222E+016 1.30482373E+000 1.29969287E+000 1.27886447E+000
3.52894012E+016 1.30285646E+000 1.29694890E+000 1.27625942E+000
3.55361802E+016 1.30090719E+000 1.29423974E+000 1.27368933E+000
3.57829593E+016 1.29897573E+000 1.29156487E+000 1.27115362E+000
3.60297383E+016 1.29706190E+000 1.28892375E+000 1.26865169E+000
3.62765173E+016 1.29516552E+000 1.28631587E+000 1.26618301E+000
3.65232964E+016 1.29328641E+000 1.28374073E+000 1.26374700E+000
3.67700754E+016 1.29142440E+000 1.28119784E+000 1.26134312E+000
3.70168544E+016 1.28957932E+000 1.27868669E+000 1.25897085E+000
3.72636335E+016 1.28775097E+000 1.27620682E+000 1.25662967E+000
3.75104125E+016 1.28593921E+000 1.27375775E+000 1.25431905E+000
3.77571915E+016 1.28414384E+000 1.27133901E+000 1.25203850E+000
3.80039705E+016 1.28236470E+000 1.26895016E+000 1.24978753E+000
3.82507496E+016 1.28060162E+000 1.26659073E+000 1.24756564E+000
3.84975286E+016 1.27885444E+000 1.26426029E+000 1.24537238E+000
3.87443076E+016 1.27712298E+000 1.26195840E+000 1.24320726E+000
3.89910867E+016 1.27540709E+000 1.25968464E+000 1.24106984E+000
3.92378657E+016 1.27370659E+000 1.25743859E+000 1.23895966E+000
3.94846447E+016 1.27202132E+000 1.25521982E+000 1.23687629E+000
3.97314237E+016 1.27035113E+000 1.25302795E+000 1.23481930E+000
3.99782028E+016 1.26869585E+000 1.25086256E+000 1.23278825E+000
4.02249818E+016 1.26705533E+000 1.24872327E+000 1.23078275E+000
4.04717608E+016 1.26542940E+000 1.24660968E+000 1.22880237E+000
4.07185399E+016 1.26381791E+000 1.24452143E+000 1.22684672E+000
4.09653189E+016 1.26222072E+000 1.24245813E+000 1.22491541E+000
4.12120979E+016 1.26063766E+000 1.24041941E+000 1.22300805E+000
4.14588770E+016 1.25906858E+000 1.23840493E+000 1.22112426E+000
4.17056560E+016 1.25751334E+000 1.23641432E+000 1.21926367E+000
4.19524350E+016 1.25597178E+000 1.23444723E+000 1.21742592E+000
4.21992140E+016 1.25444376E+000 1.23250331E+000 1.21561065E+000
4.24459931E+016 1.25292914E+000 1.23058225E+000 1.21381750E+000
4.26927721E+016 1.25142776E+000 1.22868369E+000 1.21204614E+000
4.29395511E+016 1.24993949E+000 1.22680731E+000 1.21029622E+000
4.31863302E+016 1.24846419E+000 1.22495279E+000 1.20856742E+000
4.34331092E+016 1.24700172E+000 1.22311982E+000 1.20685940E+000
4.36798882E+016 1.24555193E+000 1.22130809E+000 1.20517185E+000
4.39266672E+016 1.24411470E+000 1.21951728E+000 1.20350446E+000
4.41734463E+016 1.24268988E+000 1.21774710E+000 1.20185690E+000
4.44202253E+016 1.24127735E+000 1.21599726E+000 1.20022889E+000
4.46670043E+016 1.23987696E+000 1.21426746E+000 1.19862011E+000
4.49137834E+016 1.23848860E+000 1.21255741E+000 1.19703029E+000
4.51605624E+016 1.23711212E+000 1.21086684E+000 1.19545913E+000
4.54073414E+016 1.23574741E+000 1.20919547E+000 1.19390636E+000
4.56541205E+016 1.23439433E+000 1.20754302E+000 1.19237168E+000
4.59008995E+016 1.23305277E+000 1.20590923E+000 1.19085484E+000
4.61476785E+016 1.23172258E+000 1.20429384E+000 1.18935556E+000
4.63944575E+016 1.23040367E+000 1.20269658E+000 1.18787359E+000
4.66412366E+016 1.22909589E+000 1.20111720E+000 1.18640866E+000
4.68880156E+016 1.22779914E+000 1.19955545E+000 1.18496053E+000
4.71347946E+016 1.22651329E+000 1.19801109E+000 1.18352894E+000
4.73815737E+016 1.22523823E+000 1.19648387E+000 1.18211364E+000
4.76283527E+016 1.22397384E+000 1.19497355E+000 1.18071441E+000
4.78751317E+016 1.22272001E+000 1.19347989E+000 1.17933100E+000
4.81219108E+016 1.22147662E+000 1.19200268E+000 1.17796318E+000
4.83686898E+016 1.22024356E+000 1.19054167E+000 1.17661072E+000
4.86154688E+016 1.21902073E+000 1.18909665E+000 1.17527341E+000
4.88622478E+016 1.21780800E+000 1.18766739E+000 1.17395101E+000
4.91090269E+016 1.21660529E+000 1.18625368E+000 1.17264332E+000
4.93558059E+016 1.21541247E+000 1.18485530E+000 1.17135012E+000
4.96025849E+016 1.21422944E+000 1.18347205E+000 1.17007121E+000
4.98493640E+016 1.21305610E+000 1.18210372E+000 1.16880637E+000
5.00961430E+016 1.21189235E+000 1.18075011E+000 1.16755541E+000
5.03429220E+016 1.21073808E+000 1.17941101E+000 1.16631813E+000
5.05897010E+016 1.20959319E+000 1.17808623E+000 1.16509434E+000
5.08364801E+016 1.20845759E+000 1.17677558E+000 1.16388383E+000
5.10832591E+016 1.20733117E+000 1.17547886E+000 1.16268644E+000
5.13300381E+016 1.20621384E+000 1.17419589E+000 1.16150196E+000
5.15768172E+016 1.20510551E+000 1.17292649E+000 1.16033022E+000
5.18235962E+016 1.20400607E+000 1.17167046E+000 1.15917104E+000
5.20703752E+016 1.20291544E+000 1.17042764E+000 1.15802424E+000
5.23171543E+016 1.20183352E+000 1.16919785E+000 1.15688966E+000
5.25639333E+016 1.20076022E+000 1.16798091E+000 1.15576712E+000
5.28107123E+016 1.19969545E+000 1.16677665E+000 1.15465645E+000
5.30574913E+016 1.19863912E+000 1.16558491E+000 1.15355749E+000
5.33042704E+016 1.19759115E+000 1.16440551E+000 1.15247008E+000
5.35510494E+016 1.19655144E+000 1.16323831E+000 1.15139407E+000
5.37978284E+016 1.19551991E+000 1.16208313E+000 1.15032928E+000
5.40446075E+016 1.19449648E+000 1.16093982E+000 1.14927558E+000
5.42913865E+016 1.19348106E+000 1.15980823E+000 1.14823281E+000
5.45381655E+016 1.19247357E+000 1.15868820E+000 1.14720081E+000
5.47849445E+016 1.19147393E+000 1.15757958E+000 1.14617945E+000
5.50317236E+016 1.19048205E+000 1.15648222E+000 1.14516859E+000
5.52785026E+016 1.18949786E+000 1.15539597E+000 1.14416807E+000
5.55252816E+016 1.18852128E+000 1.15432071E+000 1.14317777E+000
5.57720607E+016 1.18755222E+000 1.15325627E+000 1.14219754E+000
5.60188397E+016 1.18659062E+000 1.15220252E+000 1.14122724E+000
5.62656187E+016 1.18563639E+000 1.15115933E+000 1.14026676E+000
5.65123978E+016 1.18468947E+000 1.15012657E+000 1.13931595E+000
5.67591768E+016 1.18374977E+000 1.14910408E+000 1.13837469E+000
5.70059558E+016 1.18281722E+000 1.14809176E+000 1.13744286E+000
5.72527348E+016 1.18189176E+000 1.14708946E+000 1.13652032E+000
5.74995139E+016 1.18097330E+000 1.14609706E+000 1.13560696E+000
5.77462929E+016 1.18006179E+000 1.14511443E+000 1.13470266E+000
5.79930719E+016 1.17915714E+000 1.14414146E+000 1.13380729E+000
5.82398510E+016 1.17825929E+000 1.14317802E+000 1.13292075E+000
5.84866300E+016 1.17736817E+000 1.14222398E+000 1.13204292E+000
5.87334090E+016 1.17648371E+000 1.14127924E+000 1.13117368E+000
5.89801880E+016 1.17560586E+000 1.14034367E+000 1.13031292E+000
5.92269671E+016 1.17473453E+000 1.13941717E+000 1.12946054E+000
5.94737461E+016 1.17386967E+000 1.13849962E+000 1.12861643E+000
5.97205251E+016 1.17301121E+000 1.13759090E+000 1.12778047E+000
5.99673042E+016 1.17215910E+000 1.13669091E+000 1.12695258E+000
6.02140832E+016 1.17131325E+000 1.13579954E+000 1.12613264E+000
6.04608622E+016 1.17047363E+000 1.13491669E+000 1.12532055E+000
6.07076413E+016 1.16964015E+000 1.13404225E+000 1.12451622E+000
6.09544203E+016 1.16881277E+000 1.13317611E+000 1.12371955E+000
6.12011993E+016 1.16799142E+000 1.13231818E+000 1.12293044E+000
6.14479783E+016 1.16717604E+000 1.13146835E+000 1.12214879E+000
6.16947574E+016 1.16636658E+000 1.13062654E+000 1.12137452E+000
6.19415364E+016 1.16556297E+000 1.12979263E+000 1.12060753E+000
6.21883154E+016 1.16476517E+000 1.12896653E+000 1.11984773E+000
6.24350945E+016 1.16397311E+000 1.12814815E+000 1.11909503E+000
6.26818735E+016 1.16318674E+000 1.12733740E+000 1.11834934E+000
6.29286525E+016 1.16240601E+000 1.12653419E+000 1.11761058E+000
6.31754316E+016 1.16163085E+000 1.12573841E+000 1.11687866E+000
6.34222106E+016 1.16086122E+000 1.12494999E+000 1.11615350E+000
6.36689896E+016 1.16009707E+000 1.12416884E+000 1.11543501E+000
6.39157686E+016 1.15933833E+000 1.12339487E+000 1.11472312E+000
6.41625477E+016 1.15858497E+000 1.12262800E+000 1.11401774E+000
6.44093267E+016 1.15783692E+000 1.12186814E+000 1.11331880E+000
6.46561057E+016 1.15709414E+000 1.12111520E+000 1.11262622E+000
6.49028848E+016 1.15635657E+000 1.12036911E+000 1.11193991E+000
6.51496638E+016 1.15562418E+000 1.11962979E+000 1.11125981E+000
6.53964428E+016 1.15489690E+000 1.11889715E+000 1.11058584E+000
6.56432218E+016 1.15417469E+000 1.11817112E+000 1.10991793E+000
6.58900009E+016 1.15345751E+000 1.11745162E+000 1.10925601E+000
6.61367799E+016 1.15274530E+000 1.11673858E+000 1.10859999E+000
6.63835589E+016 1.15203803E+000 1.11603192E+000 1.10794983E+000
6.66303380E+016 1.15133563E+000 1.11533156E+000 1.10730544E+000
6.68771170E+016 1.15063808E+000 1.11463744E+000 1.10666675E+000
6.71238960E+016 1.14994532E+000 1.11394947E+000 1.10603370E+000
6.73706751E+016 1.14925730E+000 1.11326760E+000 1.10540623E+000
6.76174541E+016 1.14857399E+000 1.11259174E+000 1.10478427E+000
6.78642331E+016 1.14789535E+000 1.11192184E+000 1.10416775E+000
6.81110121E+016 1.14722132E+000 1.11125782E+000 1.10355662E+000
6.83577912E+016 1.14655186E+000 1.11059961E+000 1.10295080E+000
6.86045702E+016 1.14588695E+000 1.10994716E+000 1.10235024E+000
6.88513492E+016 1.14522652E+000 1.10930039E+000 1.10175488E+000
6.90981283E+016 1.14457055E+000 1.10865923E+000 1.10116465E+000
6.93449073E+016 1.14391898E+000 1.10802364E+000 1.10057950E+000
6.95916863E+016 1.14327179E+000 1.10739354E+000 1.09999938E+000
6.98384653E+016 1.14262893E+000 1.10676887E+000 1.09942421E+000
7.00852444E+016 1.14199036E+000 1.10614957E+000 1.09885395E+000
7.03320234E+016 1.14135605E+000 1.10553558E+000 1.09828855E+000
7.05788024E+016 1.14072595E+000 1.10492684E+000 1.09772794E+000
7.08255815E+016 1.14010002E+000 1.10432330E+000 1.09717207E+000
7.10723605E+016 1.13947824E+000 1.10372489E+000 1.09662089E+000
7.13191395E+016 1.13886056E+000 1.10313156E+000 1.09607435E+000
7.15659186E+016 1.13824695E+000 1.10254325E+000 1.09553239E+000
7.18126976E+016 1.13763737E+000 1.10195990E+000 1.09499497E+000
7.20594766E+016 1.13703178E+000 1.10138147E+000 1.09446203E+000
7.23062556E+016 1.13643015E+000 1.10080790E+000 1.09393352E+000
7.25530347E+016 1.13583245E+000 1.10023913E+000 1.09340939E+000
7.27998137E+016 1.13523863E+000 1.09967512E+000 1.09288961E+000
7.30465927E+016 1.13464867E+000 1.09911580E+000 1.09237411E+000
7.32933718E+016 1.13406254E+000 1.09856113E+000 1.09186285E+000
7.35401508E+016 1.13348019E+000 1.09801106E+000 1.09135578E+000
7.37869298E+016 1.13290159E+000 1.09746555E+000 1.09085287E+000
7.40337088E+016 1.13232672E+000 1.09692453E+000 1.09035406E+000
7.42804879E+016 1.13175554E+000 1.09638796E+000 1.08985930E+000
7.45272669E+016 1.13118801E+000 1.09585579E+000 1.08936857E+000
7.47740459E+016 1.13062412E+000 1.09532798E+000 1.08888180E+000
7.50208250E+016 1.13006381E+000 1.09480448E+000 1.08839896E+000
7.52676040E+016 1.12950707E+000 1.09428524E+000 1.08792002E+000
7.55143830E+016 1.12895387E+000 1.09377023E+000 1.08744491E+000
7.57611621E+016 1.12840417E+000 1.09325938E+000 1.08697361E+000
7.60079411E+016 1.12785794E+000 1.09275266E+000 1.08650608E+000
7.62547201E+016 1.12731515E+000 1.09225003E+000 1.08604227E+000
7.65014991E+016 1.12677578E+000 1.09175144E+000 1.08558214E+000
7.67482782E+016 1.12623979E+000 1.09125685E+000 1.08512566E+000
7.69950572E+016 1.12570716E+000 1.09076621E+000 1.08467278E+000
7.72418362E+016 1.12517786E+000 1.09027950E+000 1.08422348E+000
7.74886153E+016 1.12465186E+000 1.08979665E+000 1.08377770E+000
7.77353943E+016 1.12412913E+000 1.08931764E+000 1.08333542E+000
7.79821733E+016 1.12360965E+000 1.08884243E+000 1.08289660E+000
7.82289523E+016 1.12309338E+000 1.08837097E+000 1.08246120E+000
7.84757314E+016 1.12258030E+000 1.08790322E+000 1.08202919E+000
7.87225104E+016 1.12207039E+000 1.08743916E+000 1.08160053E+000
7.89692894E+016 1.12156362E+000 1.08697873E+000 1.08117518E+000
7.92160685E+016 1.12105995E+000 1.08652191E+000 1.08075312E+000
7.94628475E+016 1.12055937E+000 1.08606865E+000 1.08033431E+000
7.97096265E+016 1.12006186E+000 1.08561891E+000 1.07991871E+000
7.99564056E+016 1.11956737E+000 1.08517268E+000 1.07950630E+000
8.02031846E+016 1.11907590E+000 1.08472989E+000 1.07909704E+000
8.04499636E+016 1.11858741E+000 1.08429053E+000 1.07869089E+000
8.06967426E+016 1.11810189E+000 1.08385456E+000 1.07828784E+000
8.09435217E+016 1.11761930E+000 1.08342194E+000 1.07788784E+000
